name,_id,run_start_time,run_end_time,status,status_message,btap_standard_envelope.ext_roof_cond,btap_standard_envelope.ext_wall_cond,btap_standard_envelope.fixed_window_cond,btap_standard_systems.daylighting_type,btap_standard_systems.dcv_type,btap_standard_systems.ecm_system_type,btap_standard_systems.lights_type,btap_results.baseline_capital_cost_difference_per_m_2,btap_results.baseline_cost_utility_neb_difference_per_m_2_per_year,btap_results.baseline_energy_percent_change,btap_results.baseline_payback_yrs,btap_results.bldg_conditioned_floor_area_m_sq,btap_results.bldg_exterior_area_m_sq,btap_results.bldg_fdwr,btap_results.bldg_name,btap_results.bldg_nominal_floor_to_ceiling_height,btap_results.bldg_nominal_floor_to_floor_height,btap_results.bldg_srr,btap_results.bldg_standards_building_type,btap_results.bldg_standards_number_of_above_ground_stories,btap_results.bldg_standards_number_of_stories,btap_results.bldg_standards_template,btap_results.bldg_surface_to_volume_ratio,btap_results.bldg_volume_m_cu,btap_results.cost_equipment_envelope_total_cost_per_m_sq,btap_results.cost_equipment_heating_and_cooling_total_cost_per_m_sq,btap_results.cost_equipment_lighting_total_cost_per_m_sq,btap_results.cost_equipment_shw_total_cost_per_m_sq,btap_results.cost_equipment_total_cost_per_m_sq,btap_results.cost_equipment_ventilation_total_cost_per_m_sq,btap_results.cost_rs_means_city,btap_results.cost_rs_means_prov,btap_results.cost_utility_neb_electricity_cost_per_m_sq,btap_results.cost_utility_neb_natural_gas_cost_per_m_sq,btap_results.cost_utility_neb_oil_cost_per_m_sq,btap_results.cost_utility_neb_total_cost_per_m_sq,btap_results.energy_eui_additional_fuel_gj_per_m_sq,btap_results.energy_eui_cooling_gj_per_m_sq,btap_results.energy_eui_district_cooling_gj_per_m_sq,btap_results.energy_eui_district_heating_gj_per_m_sq,btap_results.energy_eui_electricity_gj_per_m_sq,btap_results.energy_eui_fans_gj_per_m_sq,btap_results.energy_eui_heating_gj_per_m_sq,btap_results.energy_eui_interior_equipment_gj_per_m_sq,btap_results.energy_eui_interior_lighting_gj_per_m_sq,btap_results.energy_eui_natural_gas_gj_per_m_sq,btap_results.energy_eui_total_gj_per_m_sq,btap_results.energy_eui_water_systems_gj_per_m_sq,btap_results.energy_peak_electric_w_per_m_sq,btap_results.energy_peak_natural_gas_w_per_m_sq,btap_results.energy_principal_heating_source,btap_results.envelope_ground_floors_average_conductance_w_per_m_sq_k,btap_results.envelope_ground_roofs_average_conductance_w_per_m_sq_k,btap_results.envelope_ground_walls_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_doors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_floors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_overhead_doors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_roofs_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_walls_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_windows_average_conductance_w_per_m_sq_k,btap_results.envelope_skylights_average_conductance_w_per_m_sq_k,btap_results.location_cdd,btap_results.location_city,btap_results.location_country,btap_results.location_hdd,btap_results.location_latitude,btap_results.location_longitude,btap_results.location_state_province_region,btap_results.location_weather_file,btap_results.location_zone,btap_results.shw_additional_fuel_per_year,btap_results.shw_electricity_per_day,btap_results.shw_electricity_per_day_per_occupant,btap_results.shw_electricity_per_year,btap_results.shw_natural_gas_per_year,btap_results.shw_total_nominal_occupancy,btap_results.shw_water_m_cu_per_day,btap_results.shw_water_m_cu_per_day_per_occupant,btap_results.shw_water_m_cu_per_year,btap_results.simulation_btap_data_version,btap_results.simulation_date,btap_results.simulation_os_standards_revision,btap_results.simulation_os_standards_version,openstudio_results.electricity_ip,openstudio_results.eui,openstudio_results.natural_gas_ip
API Generated 2020-11-15 18:18:39 +0000,4a8ce847-587e-498f-88b2-fecf0e145ef2,2020-11-15T18:33:22.191Z,2020-11-15T18:34:58.454Z,completed,completed normal,0.183,-1.0,1.6,NECB_Default,CO2_based_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,239.88843023710774,71.17620705845528,66.36634321934423,24.633422020502387,652.6123131700446,250.54791063463495,CALGARY,ALBERTA,6.287770952343688,0.29796639017137494,0.0,6.585737342515063,0.0,0.03202519758979576,0.0,0.0,0.32111276312700526,0.06264183425933172,0.042530714453400106,0.09994913530010173,0.12569449878707253,0.10100555599029656,0.4221183191173018,0.05847484153689647,33.54781281790437,56.272165271147976,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:34:41 +0000,92d95f99,0.2.11,45596.58549884723,37.171390009945966,48.93934959466734
API Generated 2020-11-15 18:30:37 +0000,4bb928b3-688f-49ce-b073-f386a880bc9f,2020-11-15T18:42:15.752Z,2020-11-15T18:44:01.282Z,completed,completed normal,0.193,0.314,2.2,NECB_Default,CO2_based_DCV,HS08_VRFZonal,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.0086469989827,0.0,66.36634321934423,24.633422020502387,328.00839267548315,0.0,CALGARY,ALBERTA,6.1334016746224265,0.172558494404883,0.0,6.305960169027309,0.0,0.020404569997652396,0.0,0.0,0.31324829798888804,0.009977306518506925,0.057222787385554426,0.09994913530010173,0.12569449878707253,0.058494404883011185,0.3717427028718992,0.058494404883011185,48.09953830503169,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.9,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:43:42 +0000,92d95f99,0.2.11,44478.804711930556,32.73556049490236,28.343162995343718
API Generated 2020-11-15 18:30:44 +0000,4d27edce-5c18-4f59-a5cb-57125674ac9b,2020-11-15T18:42:56.349Z,2020-11-15T18:47:54.396Z,completed,completed normal,0.142,0.21,1.6,add_daylighting_controls,NECB_Default,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,245.88095703889192,12.61917990453087,66.36634321934423,24.633422020502387,349.49988261992326,0.0,CALGARY,ALBERTA,6.4509503873542515,0.1725007825338446,0.0,6.623451169888096,0.0,0.02566711010251193,0.0,0.0,0.3294663119179904,0.05794663119179905,0.03310118162610533,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.3879411534548869,0.05847484153689647,48.04168949057047,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:47:41 +0000,92d95f99,0.2.11,46781.073196911115,34.16019389643287,28.333106655697197
API Generated 2020-11-15 18:31:16 +0000,4d6a6595-48a3-4a8f-9875-967cb62bb5e1,2020-11-15T18:44:53.591Z,2020-11-15T18:45:53.282Z,completed,completed normal,0.121,0.21,2.2,NECB_Default,NECB_Default,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.63549573519052,12.650735581813914,66.36634321934423,24.633422020502387,346.28599655685105,0.0,CALGARY,ALBERTA,6.847407465372877,0.1725007825338446,0.0,7.019908247906721,0.0,0.0267430941388215,0.0,0.0,0.34971437514672504,0.0609202598012364,0.036407387119492915,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.4081892166836215,0.05847484153689647,49.3124657641443,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:45:39 +0000,92d95f99,0.2.11,49655.89967994167,35.94313896364457,28.330632853013174
API Generated 2020-11-15 18:27:37 +0000,4e739025-e615-422d-afdd-25c5a777cb8f,2020-11-15T18:38:15.985Z,2020-11-15T18:40:03.634Z,completed,completed normal,0.121,0.278,2.4,add_daylighting_controls,CO2_based_DCV,HS08_VRFZonal,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.0273691212145,0.0,66.36634321934423,24.633422020502387,333.0271343610611,0.0,CALGARY,ALBERTA,5.675656545895609,0.172558494404883,0.0,5.8482150403004916,0.0,0.019387275999686985,0.0,0.0,0.289889662727913,0.009644729634556693,0.04810626809609515,0.09994913530010173,0.1128022536974724,0.058494404883011185,0.34838406761092416,0.058494404883011185,45.7244893966664,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.9,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:39:43 +0000,92d95f99,0.2.11,41158.799949475004,30.67699106947436,28.344034987094407
API Generated 2020-11-15 18:31:35 +0000,4ec32bea-6e08-4a03-b6b7-1ef8bc47a168,{},{},na,"",0.121,0.21,1.6,NECB_Default,CO2_based_DCV,NECB_Default,NECB_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:27:51 +0000,4f46fbc1-07b5-41d5-8535-8473395a053a,2020-11-15T18:37:58.229Z,2020-11-15T18:39:33.060Z,completed,completed normal,0.193,0.21,2.2,add_daylighting_controls,Occupancy_based_DCV,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.67215744580952,13.921942249002269,66.36634321934423,24.633422020502387,342.5938649346584,0.0,CALGARY,ALBERTA,6.7114246028640725,0.1725007825338446,0.0,6.883925385397917,0.0,0.02433680256671101,0.0,0.0,0.3427693872759997,0.05820095469129039,0.04748024102042413,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.4012442288128962,0.05847484153689647,54.99340715235934,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:39:14 +0000,92d95f99,0.2.11,48670.790615205566,35.33332007109101,28.33140058488063
API Generated 2020-11-15 18:30:14 +0000,4f73e663-e271-46c8-af70-a51389826d6a,2020-11-15T18:39:02.948Z,2020-11-15T18:40:01.546Z,completed,completed normal,0.227,0.21,2.4,NECB_Default,NECB_Default,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,238.52329994522265,14.563717818295641,66.36634321934423,24.633422020502387,344.08678300336487,0.0,CALGARY,ALBERTA,7.2151357696220355,0.1725007825338446,0.0,7.38763655215588,0.0,0.025217153141873387,0.0,0.0,0.3684951874168558,0.06289615775882307,0.05473824242898505,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.42697002895375225,0.05847484153689647,57.96020815400266,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:39:49 +0000,92d95f99,0.2.11,52323.205612611106,37.59688511294238,28.329694514064066
API Generated 2020-11-15 18:18:39 +0000,4fbe5045-1954-43f4-ba40-50ef0febfa29,2020-11-15T18:29:05.396Z,2020-11-15T18:33:16.831Z,completed,completed normal,0.227,0.278,2.2,NECB_Default,NECB_Default,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.91519289459268,74.54544565302449,66.36634321934423,24.633422020502387,662.629098521011,259.1687142968933,CALGARY,ALBERTA,6.188560920259801,0.4322619140777839,0.0,6.620822834337584,0.0,0.02574536348697081,0.0,0.0,0.3160654198294076,0.06330698802723217,0.08805462086235229,0.09994913530010173,0.12569449878707253,0.14652946239924877,0.4625948822286564,0.05847484153689647,33.98487753345332,61.28693559746459,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:30:26 +0000,92d95f99,0.2.11,44877.52927313612,40.73383483989166,70.99304177701895
API Generated 2020-11-15 18:27:34 +0000,4fc4c445-94d7-4fbf-92ed-ad37331d470f,2020-11-15T18:35:46.287Z,2020-11-15T18:37:26.064Z,completed,completed normal,0.162,0.183,2.4,add_daylighting_controls,Occupancy_based_DCV,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.26150324751544,13.591458643086312,66.36634321934423,24.633422020502387,345.85272713044833,0.0,CALGARY,ALBERTA,6.632516237577274,0.1725007825338446,0.0,6.805017020111118,0.0,0.02433680256671101,0.0,0.0,0.3387393379763674,0.05755536426950466,0.044095782142577665,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.3972141795132639,0.05847484153689647,52.311800610376395,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:37:05 +0000,92d95f99,0.2.11,48097.13396433611,34.976731057648664,28.33106884888852
API Generated 2020-11-15 18:18:39 +0000,5065ec98-54e4-4ae7-91c4-cc435e220b7c,2020-11-15T18:29:02.846Z,2020-11-15T18:34:25.203Z,completed,completed normal,0.193,0.278,2.2,NECB_Default,NECB_Default,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.06403083183346,73.30640112684874,66.36634321934423,24.633422020502387,653.827255653807,252.45705845527817,CALGARY,ALBERTA,6.1740050082166045,0.4107930980514908,0.0,6.584798106268095,0.0,0.025901870255888568,0.0,0.0,0.31532201267704824,0.0625244541826434,0.08077705610767665,0.09994913530010173,0.12569449878707253,0.13925189764457313,0.45457391032162137,0.05847484153689647,33.78339463181783,60.04781281790437,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:34:10 +0000,92d95f99,0.2.11,44772.88545352222,40.02754742196239,67.46284940964722
API Generated 2020-11-15 18:18:38 +0000,50a8ed6d-925e-407f-9b2d-49363e2a0c68,2020-11-15T18:36:57.787Z,2020-11-15T18:38:31.384Z,completed,completed normal,0.162,0.21,1.6,add_daylighting_controls,No_DCV,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9274591126066,70.96130370138509,66.36634321934423,24.633422020502387,649.0012911808435,243.11276312700525,CALGARY,ALBERTA,5.830408873933798,0.34713690429611077,0.0,6.177545778229908,0.0,0.02584318021754441,0.0,0.0,0.2977736912121449,0.05835746146020815,0.05919868534314109,0.09994913530010173,0.1128022536974724,0.11767352688003757,0.4154472180921825,0.05847484153689647,31.473159089130604,53.209229986696926,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:38:14 +0000,92d95f99,0.2.11,42279.43813745833,36.582242944258624,57.01383882709502
API Generated 2020-11-15 18:30:20 +0000,5150ba1e-6120-45b0-b96d-110299213feb,2020-11-15T18:41:03.420Z,2020-11-15T18:42:52.923Z,completed,completed normal,0.138,-1.0,2.4,NECB_Default,No_DCV,HS08_VRFZonal,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9624188121136,0.0,66.36634321934423,24.633422020502387,334.9621840519602,0.0,CALGARY,ALBERTA,6.153320291102589,0.172558494404883,0.0,6.325878785507472,0.0,0.020130683152046323,0.0,0.0,0.31426559198685344,0.009644729634556693,0.05884654511307613,0.09994913530010173,0.12569449878707253,0.058494404883011185,0.3727599968698646,0.058494404883011185,55.66998591439079,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.9,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:42:31 +0000,92d95f99,0.2.11,44622.38873878056,32.82513841132266,28.34437620125772
API Generated 2020-11-15 18:18:39 +0000,5201848f-67df-422d-bbcb-bb24de09fa6e,2020-11-15T18:37:13.822Z,2020-11-15T18:48:00.279Z,completed,completed normal,0.142,0.247,2.4,add_daylighting_controls,No_DCV,HS08_VRFZonal,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.0957038891932,0.0,66.36634321934423,24.633422020502387,334.09544956569374,0.0,CALGARY,ALBERTA,5.951835824399404,0.172558494404883,0.0,6.124394318804287,0.0,0.01825260192503326,0.0,0.0,0.303975271930511,0.009683856326786134,0.06328742468111746,0.09994913530010173,0.1128022536974724,0.058494404883011185,0.36246967681352216,0.058494404883011185,55.443833633304635,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.9,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:47:46 +0000,92d95f99,0.2.11,43161.28631072222,31.917300681447717,28.34361794756147
API Generated 2020-11-15 18:18:39 +0000,522f042e-85bb-49e3-939c-c974e7ab624a,2020-11-15T18:29:01.519Z,2020-11-15T18:30:33.583Z,completed,completed normal,0.162,0.314,2.2,NECB_Default,CO2_based_DCV,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,240.53701385084904,73.30640112684874,66.36634321934423,24.633422020502387,655.0796032553408,250.23642303779638,CALGARY,ALBERTA,6.231079505438609,0.3415388528053839,0.0,6.572618358243992,0.0,0.029521089287111665,0.0,0.0,0.31821738790202675,0.061937553799201815,0.0573010407700133,0.09994913530010173,0.12569449878707253,0.11577588230690977,0.4339932702089365,0.05847484153689647,33.48685343141091,57.809511698880975,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:30:03 +0000,92d95f99,0.2.11,45184.77743046111,38.21531726669021,56.089583475657044
API Generated 2020-11-15 18:18:39 +0000,52696a15-f8e0-4111-ab58-e5ca779dbb0a,{},{},queued,"",0.121,0.247,2.2,add_daylighting_controls,Occupancy_based_DCV,HS09_CCASHPSys,NECB_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:30:02 +0000,52955e45-cd6b-4b28-8f22-b19bcb66e047,2020-11-15T18:38:21.219Z,2020-11-15T18:48:05.759Z,completed,completed normal,0.162,0.183,1.6,add_daylighting_controls,Occupancy_based_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9884380624462,68.91302136317395,66.36634321934423,24.633422020502387,646.9529110259018,243.05168636043507,CALGARY,ALBERTA,5.84419868534314,0.33028503795289144,0.0,6.1744837232960315,0.0,0.026567024023789028,0.0,0.0,0.29845840832616005,0.05837702480632287,0.053486188277643,0.09994913530010173,0.1128022536974724,0.11196102981453948,0.41041943814069953,0.05847484153689647,31.456804131778696,50.89379059394318,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:47:54 +0000,92d95f99,0.2.11,42379.40047802778,36.13952131887368,54.24205682575554
API Generated 2020-11-15 18:27:29 +0000,52f856b5-6e85-4483-ba4d-1ec18ea12b90,2020-11-15T18:35:13.422Z,2020-11-15T18:36:57.572Z,completed,completed normal,0.138,0.21,2.4,NECB_Default,No_DCV,HS08_VRFZonal,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9624188121136,0.0,66.36634321934423,24.633422020502387,334.9621840519602,0.0,CALGARY,ALBERTA,6.153320291102589,0.172558494404883,0.0,6.325878785507472,0.0,0.020130683152046323,0.0,0.0,0.31426559198685344,0.009644729634556693,0.05884654511307613,0.09994913530010173,0.12569449878707253,0.058494404883011185,0.3727599968698646,0.058494404883011185,55.66998591439079,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.9,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:36:35 +0000,92d95f99,0.2.11,44622.38873878056,32.82513841132266,28.34437620125772
API Generated 2020-11-15 18:26:33 +0000,5366844f-699f-4f25-aed3-85b2c3f7742f,2020-11-15T18:34:18.124Z,{},started,"",0.138,0.314,2.4,NECB_Default,NECB_Default,NECB_Default,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:30:44 +0000,539894ff-78e8-4f78-aba3-6e3dd4a17d52,2020-11-15T18:42:55.564Z,2020-11-15T18:48:30.391Z,completed,completed normal,0.121,-1.0,2.4,NECB_Default,NECB_Default,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.63549573519052,12.986853431410907,66.36634321934423,24.633422020502387,346.622114406448,0.0,CALGARY,ALBERTA,6.887244698333203,0.1725007825338446,0.0,7.059745480867047,0.0,0.026293137178182956,0.0,0.0,0.3517293997965412,0.060763753032318644,0.03902887549886532,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.4102042413334377,0.05847484153689647,49.865854135691364,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:48:18 +0000,92d95f99,0.2.11,49943.567325841665,36.122294796485164,28.330670765697988
API Generated 2020-11-15 18:18:39 +0000,5450b245-7376-4b4f-9460-c63428970dc9,2020-11-15T18:30:17.541Z,2020-11-15T18:33:32.158Z,completed,completed normal,0.142,0.278,2.4,NECB_Default,NECB_Default,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.5458956099851,13.591458643086312,66.36634321934423,24.633422020502387,347.13709992957195,0.0,CALGARY,ALBERTA,7.025142812426637,0.1725007825338446,0.0,7.197643594960481,0.0,0.02566711010251193,0.0,0.0,0.35879176774395494,0.06125283668518663,0.04622818686908208,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.4172666092808514,0.05847484153689647,56.10636591282573,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:31:23 +0000,92d95f99,0.2.11,50945.136497075,36.742449602471844,28.331684930016724
API Generated 2020-11-15 18:30:20 +0000,55574cfc-5966-4608-a3c5-8dc42f4bc506,2020-11-15T18:43:13.111Z,2020-11-15T18:44:50.459Z,completed,completed normal,-1.0,0.314,1.6,add_daylighting_controls,Occupancy_based_DCV,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.2639486657798,13.591458643086312,66.36634321934423,24.633422020502387,347.8551529853666,0.0,CALGARY,ALBERTA,6.585784098912278,0.1725007825338446,0.0,6.758284881446122,0.0,0.025197589795758667,0.0,0.0,0.3363526097503717,0.058298771421863994,0.0401048595351749,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.39482745128726815,0.05847484153689647,51.44042961108068,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:44:31 +0000,92d95f99,0.2.11,47757.67893538612,34.766567484508734,28.331476410250257
